ID,DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,FLOW_KIND,WELL_TYPE
136,13-Sep-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,24,235.341,108.161,201.878,,56.80937,%,33.463,70.463,6.754,production,OP
137,13-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,219.857,105.816,182.317,12.745,27.00691,%,37.539,77.025,8.844,production,OP
138,13-Sep-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,29.378,12.506,100,%,29.378,80.279,0.684,production,OP
139,13-Sep-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,266.431,99.389,236.175,12.834,100,%,30.256,87.004,1.488,production,OP
140,13-Sep-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,220.531,106.387,181.124,15.007,9.62138,%,39.406,41.344,10.95,production,OP
141,14-Sep-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,24,232.748,108.14,200.329,,57.74957,%,32.419,71.879,5.639,production,OP
142,14-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,219.804,105.818,182.29,12.606,26.96444,%,37.514,77.395,8.814,production,OP
143,14-Sep-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,29.373,12.391,100,%,29.373,79.888,0.677,production,OP
144,14-Sep-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,266.322,99.398,236.043,12.844,100,%,30.279,87.25,1.501,production,OP
145,14-Sep-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,220.797,106.381,181.934,14.75,9.61071,%,38.864,40.621,10.399,production,OP
146,15-Sep-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,24,228.465,108.187,196.545,,60.30909,%,31.921,73.625,4.947,production,OP
147,15-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,219.687,105.821,182.215,12.595,27.02111,%,37.472,78.076,8.765,production,OP
148,15-Sep-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,29.393,12.416,100,%,29.393,80.57,0.672,production,OP
149,15-Sep-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,266.249,99.407,235.98,12.876,100,%,30.268,87.516,1.477,production,OP
150,15-Sep-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,220.965,106.385,182.005,14.985,9.60468,%,38.961,41.557,10.469,production,OP
151,16-Sep-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,24,225.027,108.177,193.947,,62.16607,%,31.081,73.849,3.963,production,OP
152,16-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,219.602,105.825,182.142,12.556,27.06959,%,37.459,77.829,8.75,production,OP
153,16-Sep-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,29.323,12.406,100,%,29.323,81.032,0.622,production,OP
154,16-Sep-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,266.2,99.409,235.942,12.924,100,%,30.258,87.796,1.476,production,OP
155,16-Sep-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,220.76,106.383,182.029,15.247,9.59874,%,38.732,42.26,10.246,production,OP
156,17-Sep-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,24,220.583,108.213,189.576,,65.79759,%,31.007,76.781,3.372,production,OP
157,17-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,219.571,105.828,182.17,12.427,26.98082,%,37.401,78.616,8.68,production,OP
158,17-Sep-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,29.162,12.295,100,%,29.162,81.131,0.426,production,OP
159,17-Sep-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,266.182,99.409,235.844,12.937,100,%,30.339,88.24,1.536,production,OP
160,17-Sep-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,220.535,106.385,181.85,15.129,9.59334,%,38.685,44.665,10.176,production,OP
161,18-Sep-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,24,214.004,108.285,183.171,,77.67799,%,30.833,79.779,2.251,production,OP
162,18-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,219.546,105.833,182.16,12.338,27.00518,%,37.385,78.608,8.682,production,OP
163,18-Sep-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,29.129,12.243,100,%,29.129,81.253,0.403,production,OP
164,18-Sep-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,266.166,99.41,235.834,12.931,100,%,30.332,88.167,1.537,production,OP
165,18-Sep-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,220.281,106.386,181.666,15.167,9.6134,%,38.615,44.392,10.113,production,OP
166,19-Sep-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,24,211.502,108.073,182.975,,93.63543,%,28.527,72.66,1.08,production,OP
167,19-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,219.615,105.834,182.254,12.3,27.03064,%,37.362,78.646,8.605,production,OP
168,19-Sep-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,29.173,12.227,100,%,29.173,81.353,0.391,production,OP
169,19-Sep-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,266.226,99.409,235.82,12.947,100,%,30.406,88.237,1.553,production,OP
170,19-Sep-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,219.936,106.389,181.411,15.388,9.62145,%,38.526,45.172,9.961,production,OP
171,20-Sep-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,8.31,217.541,105.905,192.876,,34.85313,%,24.665,29.356,0.194,production,OP
172,20-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,219.713,105.833,182.294,12.334,26.99472,%,37.42,78.515,8.597,production,OP
173,20-Sep-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,29.263,12.293,100,%,29.263,81.483,0.414,production,OP
174,20-Sep-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,266.302,99.409,235.838,12.988,100,%,30.464,88.343,1.548,production,OP
175,20-Sep-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,219.988,106.385,181.673,15.357,9.62007,%,38.315,45.676,9.688,production,OP
176,21-Sep-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,227.646,103.362,192.465,,0.00014,%,35.181,15.718,6.683,production,OP
177,21-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,219.737,105.833,182.317,12.164,27.0088,%,37.42,77.793,8.549,production,OP
178,21-Sep-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,29.336,12.197,100,%,29.336,81.055,0.606,production,OP
179,21-Sep-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,266.174,99.409,235.915,12.921,100,%,30.259,87.921,1.459,production,OP
180,21-Sep-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,219.486,106.39,181.397,15.444,9.6757,%,38.088,43.029,9.547,production,OP
181,22-Sep-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,229.312,100.878,185.416,,0,%,43.896,15.032,14.138,production,OP
182,22-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,22.72,231.401,104.847,187.201,11.897,19.04029,%,44.2,74.956,14.66,production,OP
183,22-Sep-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,23.32,0,0,34.854,11.391,68.64707,%,34.854,74.769,5.056,production,OP
184,22-Sep-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,23.07,257.284,94.192,221.871,12.38,58.89591,%,35.413,84.949,5.752,production,OP
185,22-Sep-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,23.16,221.685,105.55,184.089,12.419,9.19274,%,37.597,41.255,8.274,production,OP
186,23-Sep-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,237.531,101.973,181.655,,0,%,55.876,16.347,25.187,production,OP
187,23-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,221.231,105.859,183.136,12.155,26.49395,%,38.094,78.07,8.933,production,OP
188,23-Sep-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,29.576,12.177,99.99819,%,29.576,80.967,0.525,production,OP
189,23-Sep-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,266.435,99.402,235.637,12.934,97.54721,%,30.798,88.133,1.566,production,OP
190,23-Sep-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,220.167,106.373,182.074,15.216,10.79748,%,38.093,45.638,9.007,production,OP
191,24-Sep-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,242.007,101.519,172.065,,0,%,69.942,13.459,39.36,production,OP
192,24-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,220.48,105.854,182.853,12.083,26.97748,%,37.627,76.249,8.446,production,OP
193,24-Sep-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,29.868,12.093,100,%,29.868,79.455,0.722,production,OP
194,24-Sep-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,266.564,99.391,235.822,12.838,100,%,30.742,87.186,1.48,production,OP
195,24-Sep-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,221.053,106.358,183.064,14.312,10.33039,%,37.989,41.761,9.141,production,OP
196,25-Sep-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,246.114,101.261,164.262,,0,%,81.852,14.019,51.216,production,OP
197,25-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,220.403,105.844,182.877,12.04,26.9823,%,37.527,77.29,8.372,production,OP
198,25-Sep-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,29.704,12.013,100,%,29.704,80.001,0.528,production,OP
199,25-Sep-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,266.661,99.405,235.863,12.868,100,%,30.798,87.46,1.508,production,OP
200,25-Sep-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,221.374,106.353,183.556,14.063,10.31001,%,37.818,42.076,8.764,production,OP
201,26-Sep-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,254.843,101.435,164.423,,0,%,90.42,16.226,59.685,production,OP
202,26-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,220.712,105.83,183.118,12.121,26.59803,%,37.594,78.352,8.519,production,OP
203,26-Sep-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,29.496,12.119,100,%,29.496,80.915,0.377,production,OP
204,26-Sep-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,266.717,99.416,235.889,12.973,100,%,30.828,88.23,1.519,production,OP
205,26-Sep-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,221.63,106.35,183.894,14.158,10.29745,%,37.736,44.043,8.674,production,OP
206,27-Sep-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,263.273,101.4,167.45,,0,%,95.823,15.414,64.931,production,OP
207,27-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,220.925,105.824,183.289,12.18,26.47622,%,37.636,77.883,8.551,production,OP
208,27-Sep-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,29.61,12.173,100,%,29.61,80.911,0.509,production,OP
209,27-Sep-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,266.753,99.418,235.949,13.012,100,%,30.804,88.368,1.546,production,OP
210,27-Sep-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,221.993,106.343,184.262,14.058,10.28702,%,37.731,44.671,8.681,production,OP
211,28-Sep-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,268.063,101.301,169.143,,0,%,98.921,14.346,68.191,production,OP
212,28-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,221.073,105.82,183.4,12.057,26.49747,%,37.673,76.692,8.525,production,OP
213,28-Sep-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,29.902,12.033,100,%,29.902,79.75,0.736,production,OP
214,28-Sep-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,266.744,99.419,236.012,12.918,100,%,30.732,87.816,1.493,production,OP
215,28-Sep-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,222.21,106.34,184.674,13.822,10.27089,%,37.536,42.584,8.415,production,OP
216,29-Sep-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,271.155,101.203,170.18,,0,%,100.975,13.93,70.435,production,OP
217,29-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,221.17,105.818,183.501,12.003,25.90304,%,37.669,75.243,8.528,production,OP
218,29-Sep-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,29.851,11.949,97.91667,%,29.851,78.719,0.791,production,OP
219,29-Sep-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,266.743,99.423,236.058,12.86,97.91667,%,30.686,87.026,1.467,production,OP
220,29-Sep-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,222.791,106.327,185.767,13.417,10.04348,%,37.023,40.09,7.934,production,OP
221,30-Sep-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,273.993,101.117,171.16,,0,%,102.833,13.755,72.19,production,OP
222,30-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,220.933,105.82,183.445,12.097,26.19897,%,37.488,77.075,8.373,production,OP
223,30-Sep-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,29.568,12.034,97.91667,%,29.568,79.787,0.563,production,OP
224,30-Sep-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,266.736,99.428,235.994,12.944,97.91667,%,30.741,87.831,1.533,production,OP
225,30-Sep-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,220.819,106.373,183.488,15.139,10.03144,%,37.331,44.24,8.247,production,OP
226,1-Oct-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,276.828,101.039,172.128,,0,%,104.701,13.892,74.045,production,OP
227,1-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,220.301,105.827,183.214,12.097,26.08514,%,37.087,77.981,9.206,production,OP
228,1-Oct-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,28.611,12.058,100,%,28.611,80.596,0.533,production,OP
229,1-Oct-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,265.371,99.448,235.793,12.998,100,%,29.578,88.06,1.613,production,OP
230,1-Oct-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,219.594,106.385,182.63,15.856,10.31266,%,36.964,45.162,9.138,production,OP
231,2-Oct-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,279.435,100.965,172.986,,0,%,106.449,13.771,75.795,production,OP
232,2-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,219.927,105.835,183.109,12.079,24.12295,%,36.817,77.999,11.124,production,OP
233,2-Oct-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.566,12.131,100,%,26.566,81.662,0.579,production,OP
234,2-Oct-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,263.069,99.478,235.544,13.102,100,%,27.525,88.346,1.748,production,OP
235,2-Oct-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,219.876,106.375,183.017,15.257,10.20494,%,36.859,44.533,11.261,production,OP
236,3-Oct-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,281.727,100.897,173.672,,0,%,108.055,14.272,77.336,production,OP
237,3-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,215.982,105.867,181.385,12.106,27.9552,%,34.597,78.175,8.882,production,OP
238,3-Oct-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.607,12.155,100,%,26.607,81.569,0.627,production,OP
239,3-Oct-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,263.145,99.488,235.614,13.151,100,%,27.531,88.498,1.75,production,OP
240,3-Oct-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,219.594,106.38,182.848,15.405,10.18357,%,36.746,44.888,11.136,production,OP
241,4-Oct-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,283.897,100.834,174.285,,0,%,109.612,15.111,78.717,production,OP
242,4-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,215.545,105.868,181.248,12.183,28.12838,%,34.297,78.811,8.588,production,OP
243,4-Oct-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.463,12.241,97.91667,%,26.463,82.271,0.468,production,OP
244,4-Oct-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,263.129,99.49,235.602,13.211,97.91667,%,27.527,88.721,1.739,production,OP
245,4-Oct-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,220.386,106.361,183.697,14.905,9.78538,%,36.689,45.647,11.072,production,OP
246,5-Oct-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,285.951,100.777,174.861,,0,%,111.09,15.993,80.38,production,OP
247,5-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,215.314,105.87,181.082,12.05,28.3458,%,34.231,77.112,8.535,production,OP
248,5-Oct-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.765,12.104,100,%,26.765,80.771,0.793,production,OP
249,5-Oct-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,263.121,99.49,235.692,13.065,100,%,27.429,86.504,1.67,production,OP
250,5-Oct-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,220.086,106.368,184.133,14.861,9.65826,%,35.954,38.868,10.355,production,OP
251,6-Oct-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,287.912,100.724,175.418,,0,%,112.494,15.122,81.923,production,OP
252,6-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,215.345,105.867,181.162,11.879,28.3406,%,34.182,75.014,8.495,production,OP
253,6-Oct-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.95,11.905,100,%,26.95,78.202,0.965,production,OP
254,6-Oct-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,263.123,99.492,235.737,12.913,100,%,27.387,84.42,1.626,production,OP
255,6-Oct-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,219.934,106.37,185.933,14.652,9.98944,%,34.002,34.062,8.406,production,OP
256,7-Oct-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,289.486,100.674,175.937,,0,%,113.55,13.661,83.215,production,OP
257,7-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,215.274,105.868,181.163,11.822,28.43142,%,34.112,76.018,8.431,production,OP
258,7-Oct-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.986,11.842,100,%,26.986,77.676,0.998,production,OP
259,7-Oct-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,263.135,99.499,235.747,12.856,100,%,27.388,84.474,1.629,production,OP
260,7-Oct-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,219.901,106.368,185.657,14.564,9.98299,%,34.244,32.393,8.648,production,OP
261,8-Oct-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,290.999,100.626,176.372,,0,%,114.627,13.885,84.24,production,OP
262,8-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,215.362,105.869,181.28,11.902,28.8448,%,34.082,77.084,8.069,production,OP
263,8-Oct-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.65,11.917,100,%,26.65,79.482,0.774,production,OP
264,8-Oct-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,263.191,99.499,235.716,12.976,100,%,27.475,86.244,1.669,production,OP
265,8-Oct-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,221.232,106.34,187.529,13.877,9.95347,%,33.703,36.283,8.073,production,OP
266,9-Oct-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,292.485,100.583,176.762,,0,%,115.723,14.977,85.064,production,OP
267,9-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,210.936,105.925,179.275,12.158,42.44378,%,31.662,78.936,4.972,production,OP
268,9-Oct-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.311,12.198,100,%,26.311,81.772,0.509,production,OP
269,9-Oct-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,263.339,99.502,235.679,13.232,100,%,27.659,88.62,1.747,production,OP
270,9-Oct-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,220.125,106.369,185.216,15.225,9.93362,%,34.91,44.53,9.175,production,OP
271,10-Oct-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,293.909,100.542,177.147,,0,%,116.761,14.337,86.252,production,OP
272,10-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,209.959,105.951,178.972,12.049,43.82959,%,30.987,78.619,4.896,production,OP
273,10-Oct-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.576,12.123,100,%,26.576,81.507,0.612,production,OP
